id,prob
22264,0.040966174
22265,0.020071731
22266,NA
22267,NA
22268,0.098753533
22269,0.072601428
22270,0.054318979
22271,0.039349958
22272,0.087810769
22273,0.039536632
22274,0.038909777
22275,0.109658501
22276,0.088676823
22277,NA
22278,0.04865189
22279,0.068072017
22280,0.194518821
22281,NA
22282,0.079018818
22283,0.063302186
22284,NA
22285,0.271658867
22286,0.056843375
22287,0.080244237
22288,0.041498784
22289,0.021446511
22290,0.028293096
22291,0.051071201
22292,NA
22293,0.060214275
22294,0.050571302
22295,NA
22296,NA
22297,0.051897419
22298,0.063770708
22299,0.044427875
22300,0.040042435
22301,0.087903649
22302,0.025763136
22303,0.084855476
22304,NA
22305,NA
22306,0.072332833
22307,0.044032581
22308,0.087418666
22309,0.046019904
22310,NA
22311,0.098520609
22312,0.023568729
22313,0.301232479
22314,0.030891662
22315,NA
22316,0.030375665
22317,NA
22318,NA
22319,0.106867178
22320,0.066287558
22321,0.045170059
22322,0.068213643
22323,0.050838759
22324,0.06267506
22325,0.110047876
22326,0.020327005
22327,0.027631895
22328,0.064248802
22329,0.036893298
22330,NA
22331,0.128662146
22332,0.036246846
22333,0.060701643
22334,NA
22335,NA
22336,NA
22337,0.061443472
22338,0.05714742
22339,NA
22340,0.075876791
22341,0.119031787
22342,0.105635631
22343,0.025227958
22344,0.043240146
22345,0.029094053
22346,0.043016139
22347,0.082826766
22348,0.33450648
22349,0.035081393
22350,0.038818718
22351,0.053848199
22352,NA
22353,0.021024783
22354,NA
22355,0.14176639
22356,NA
22357,0.077421874
22358,0.073525398
22359,NA
22360,0.052089173
22361,0.049669304
22362,0.077343088
22363,0.039184912
22364,0.053531996
22365,NA
22366,NA
22367,NA
22368,0.024843798
22369,0.052987773
22370,NA
22371,0.026008684
22372,0.060717916
22373,0.077796493
22374,0.027514908
22375,0.081080367
22376,0.059557464
22377,NA
22378,NA
22379,0.031017678
22380,0.032187417
22381,0.026954449
22382,0.032877611
22383,0.034205669
22384,NA
22385,0.084824952
22386,0.079232553
22387,0.111943496
22388,NA
22389,0.058891462
22390,0.027858969
22391,0.038356698
22392,NA
22393,0.071000538
22394,0.056151049
22395,NA
22396,0.088493027
22397,0.057056928
22398,0.025611658
22399,0.050073017
22400,0.034336986
22401,0.039587885
22402,0.086118815
22403,0.18141225
22404,0.030096085
22405,0.024784342
22406,0.03841237
22407,0.056093914
22408,0.08069763
22409,0.043299093
22410,0.038892574
22411,0.039124475
22412,0.045782412
22413,0.051862443
22414,0.038852996
22415,0.454999451
22416,NA
22417,0.08080567
22418,NA
22419,0.063878284
22420,0.107257404
22421,0.116192707
22422,0.07629627
22423,0.069311913
22424,NA
22425,0.054392949
22426,0.041642005
22427,0.084172637
22428,0.033561038
22429,0.045893508
22430,0.071158377
22431,NA
22432,NA
22433,0.039387508
22434,0.061943086
22435,NA
22436,0.196149156
22437,0.04397556
22438,0.022696856
22439,0.036883325
22440,0.041956959
22441,NA
22442,NA
22443,0.072222219
22444,0.107349072
22445,0.052550214
22446,NA
22447,NA
22448,NA
22449,NA
22450,0.029561194
22451,NA
22452,0.033460942
22453,0.08680891
22454,0.047440944
22455,NA
22456,0.044149815
22457,0.032129432
22458,0.041530491
22459,0.044324142
22460,0.078628737
22461,0.283613691
22462,NA
22463,0.069344777
22464,0.088526986
22465,NA
22466,NA
22467,0.046531237
22468,0.046068421
22469,0.090379447
22470,0.077324274
22471,0.04771891
22472,0.059296029
22473,0.065454549
22474,0.032348099
22475,0.03494455
22476,0.035283387
22477,0.071053638
22478,0.065898334
22479,0.042451374
22480,0.069183547
22481,0.090728811
22482,NA
22483,0.032523837
22484,0.044313326
22485,0.024351748
22486,0.051869344
22487,0.064826473
22488,NA
22489,0.061032144
22490,NA
22491,0.064628756
22492,NA
22493,0.031958647
22494,0.079364277
22495,0.03572285
22496,0.045809967
22497,0.140355129
22498,NA
22499,0.094959754
22500,0.027660454
22501,0.092675758
22502,NA
22503,0.037058597
22504,0.082460152
22505,0.029675786
22506,0.105353863
22507,0.07501135
22508,0.043955624
22509,0.025873237
22510,0.0820755
22511,0.109632278
22512,0.000542029
22513,0.071417994
22514,0.061607185
22515,0.056738735
22516,NA
22517,0.101103897
22518,0.020177484
22519,0.026775699
22520,0.030054703
22521,0.085147831
22522,0.062954626
22523,0.113588882
22524,0.023795837
22525,0.039041607
22526,0.057248732
22527,0.027743292
22528,0.039187135
22529,0.192980051
22530,0.053527765
22531,NA
22532,0.076417445
22533,0.034165803
22534,NA
22535,0.044149179
22536,0.050678261
22537,NA
22538,0.12548669
22539,NA
22540,0.117395161
22541,0.067062828
22542,0.035910971
22543,0.068086497
22544,0.143783806
22545,NA
22546,0.148599679
22547,0.031917961
22548,0.04296794
22549,0.022876134
22550,0.02209391
22551,NA
22552,0.046947055
22553,0.056298512
22554,0.051158671
22555,0.026853035
22556,0.036638087
22557,0.029295157
22558,0.04856636
22559,0.062331607
22560,0.088480701
22561,0.024966772
22562,NA
22563,0.032868289
22564,NA
22565,0.09233726
22566,0.079138648
22567,0.018734057
22568,0.085678622
22569,0.024234312
22570,0.08010159
22571,0.041166982
22572,NA
22573,0.043275576
22574,NA
22575,0.092713003
22576,0.051094866
22577,NA
22578,NA
22579,0.071094916
22580,0.035112847
22581,0.074960366
22582,0.070396927
22583,0.15436336
22584,0.042171716
22585,0.066990127
22586,0.039423342
22587,0.064621312
22588,0.08557466
22589,0.045543031
22590,NA
22591,0.043755995
22592,0.056927872
22593,NA
22594,0.042427245
22595,NA
22596,0.052390359
22597,0.048162211
22598,NA
22599,0.071195525
22600,0.069487958
22601,NA
22602,0.031930313
22603,0.041138127
22604,0.100300738
22605,0.277985774
22606,0.071795197
22607,NA
22608,0.079284096
22609,NA
22610,NA
22611,NA
22612,0.038871745
22613,NA
22614,NA
22615,0.080461455
22616,0.033411095
22617,0.047878228
22618,0.040176454
22619,NA
22620,0.034263846
22621,NA
22622,0.122265099
22623,0.059667541
22624,0.054700788
22625,0.044088524
22626,NA
22627,0.044756952
22628,NA
22629,0.036315655
22630,0.032873364
22631,0.032232347
22632,0.018993705
22633,0.032125005
22634,NA
22635,NA
22636,0.040976982
22637,0.048545075
22638,0.071709098
22639,0.08669572
22640,NA
22641,0.082573418
22642,0.066521398
22643,0.048697813
22644,NA
22645,0.07263454
22646,0.210717129
22647,0.051826061
22648,NA
22649,0.076384069
22650,0.03575925
22651,0.039900448
22652,0.039567636
22653,0.054668766
22654,0.09822813
22655,0.117889344
22656,NA
22657,0.031162826
22658,0.109933013
22659,NA
22660,0.085118574
22661,0.026796449
22662,0.061224297
22663,0.072091889
22664,0.082120981
22665,NA
22666,0.072309355
22667,NA
22668,0.044172222
22669,0.094487353
22670,0.03755272
22671,NA
22672,0.032130654
22673,0.076819631
22674,NA
22675,NA
22676,0.082873038
22677,NA
22678,0.159416064
22679,NA
22680,0.037300914
22681,0.192985948
22682,0.113597844
22683,NA
22684,0.027792076
22685,0.063513726
22686,NA
22687,0.086461656
22688,0.073224059
22689,NA
22690,NA
22691,0.032845601
22692,0.067033269
22693,0.043716448
22694,0.033516505
22695,0.170548045
22696,NA
22697,0.059603503
22698,0.038123487
22699,0.040727556
22700,NA
22701,0.040930742
22702,0.054319329
22703,0.075649335
22704,NA
22705,0.031684014
22706,0.076877181
22707,0.069408243
22708,0.036764979
22709,0.051126957
22710,0.159217493
22711,0.122901119
22712,NA
22713,NA
22714,NA
22715,0.157626735
22716,0.028046832
22717,0.057234603
22718,0.04494481
22719,NA
22720,0.109449554
22721,0.097096614
22722,0.192491588
22723,0.053507858
22724,NA
22725,0.08656725
22726,0.032261367
22727,0.032476667
22728,NA
22729,0.038103629
22730,0.065987555
22731,0.054850792
22732,0.066523336
22733,0.028106617
22734,0.04275939
22735,0.348838024
22736,0.071212791
22737,NA
22738,0.052722196
22739,NA
22740,0.071759308
22741,0.067901576
22742,0.100871201
22743,0.037809886
22744,0.078858777
22745,0.081305195
22746,0.041176657
22747,NA
22748,0.070491698
22749,0.06283411
22750,0.082060283
22751,NA
22752,0.045320804
22753,NA
22754,0.00675743
22755,0.034011532
22756,0.058542709
22757,0.03635331
22758,0.048084746
22759,0.031013075
22760,0.019523729
22761,0.098076748
22762,0.074628895
22763,0.092775007
22764,0.031138509
22765,0.072363299
22766,0.052117218
22767,0.071118695
22768,0.035476017
22769,0.030945311
22770,0.062399821
22771,NA
22772,0.052347527
22773,NA
22774,NA
22775,0.045527171
22776,0.06242027
22777,0.035715239
22778,0.042036998
22779,0.043585984
22780,0.034452277
22781,0.032578549
22782,0.054608932
22783,0.175990577
22784,NA
22785,0.04696179
22786,0.042842081
22787,0.05063227
22788,NA
22789,0.031100805
22790,NA
22791,0.07480374
22792,NA
22793,0.035140861
22794,0.072039119
22795,0.127316341
22796,0.103145233
22797,0.042250912
22798,0.104632456
22799,NA
22800,0.043697863
22801,NA
22802,0.079555487
22803,NA
22804,0.259189006
22805,0.034923362
22806,NA
22807,0.048219252
22808,0.036451351
22809,0.019124271
22810,0.038415697
22811,0.044821454
22812,0.044674783
22813,NA
22814,0.102777386
22815,NA
22816,0.04698988
22817,0.060521835
22818,0.072244469
22819,0.583831661
22820,0.081799182
22821,0.017792989
22822,0.056429139
22823,0.032411748
22824,0.027661948
22825,0.028990493
22826,0.104883211
22827,0.07512514
22828,0.094962988
22829,0.052122475
22830,0.055099562
22831,0.082540508
22832,0.03443322
22833,0.046426808
22834,0.070753472
22835,0.068225012
22836,0.184665434
22837,0.044180236
22838,NA
22839,0.066375286
22840,0.054728047
22841,0.10253291
22842,0.071083692
22843,0.052017361
22844,0.105209752
22845,0.121271146
22846,0.316064777
22847,0.071801811
22848,0.047900998
22849,0.049185121
22850,0.05126132
22851,0.049653746
22852,0.045058251
22853,NA
22854,0.057813649
22855,0.039758723
22856,0.046566915
22857,NA
22858,0.043300521
22859,0.098803011
22860,NA
22861,NA
22862,NA
22863,0.036989208
22864,0.11355667
22865,0.053855755
22866,0.066382423
22867,0.115499321
22868,0.025530878
22869,0.051382584
22870,NA
22871,0.046756869
22872,0.031432849
22873,0.097849486
22874,0.022396569
22875,0.063354895
22876,0.020091639
22877,0.068498446
22878,0.057826947
22879,0.071363688
22880,0.056450946
22881,0.094101088
22882,0.063457923
22883,NA
22884,0.044823072
22885,0.045939988
22886,0.064094334
22887,0.072327396
22888,0.088440042
22889,0.024418747
22890,0.015147852
22891,0.071248973
22892,0.107340719
22893,NA
22894,0.148269507
22895,0.203198959
22896,NA
22897,0.2070221
22898,0.061624119
22899,0.065748323
22900,0.099521857
22901,0.086957885
22902,0.045881786
22903,0.019580244
22904,0.071971158
22905,NA
22906,0.034710124
22907,0.037173781
22908,0.025047316
22909,0.039238856
22910,0.059246105
22911,0.012954834
22912,0.063735214
22913,0.048878346
22914,0.063899912
22915,0.041160393
22916,0.045588978
22917,0.10832303
22918,NA
22919,NA
22920,0.052857238
22921,0.209381837
22922,0.082711342
22923,0.069822438
22924,NA
22925,0.052922335
22926,0.056562773
22927,0.040823096
22928,0.107069459
22929,0.023121555
22930,0.097918069
22931,0.048598707
22932,0.089416557
22933,0.032730256
22934,0.084447178
22935,0.05913419
22936,0.005330683
22937,0.039835337
22938,0.058442527
22939,0.025322058
22940,0.072470163
22941,0.048035008
22942,0.056246426
22943,0.033132892
22944,0.027961035
22945,NA
22946,0.076488506
22947,0.862973658
22948,0.028223281
22949,0.041897969
22950,0.072439824
22951,0.050078896
22952,0.137545542
22953,0.073535129
22954,0.065913282
22955,0.032906473
22956,0.034969297
22957,0.659369662
22958,0.051729144
22959,0.025378676
22960,0.215830355
22961,0.067177087
22962,0.073690003
22963,0.209100393
22964,NA
22965,0.093833044
22966,NA
22967,NA
22968,0.029775668
22969,0.116781843
22970,NA
22971,NA
22972,0.040425329
22973,NA
22974,NA
22975,0.055880199
22976,NA
22977,0.028848213
22978,NA
22979,0.09961275
22980,NA
22981,0.039588086
22982,0.040824403
22983,NA
22984,0.025748241
22985,NA
22986,NA
22987,0.088881801
22988,0.031503796
22989,0.092228962
22990,0.740356264
22991,NA
22992,0.047129572
22993,0.10027287
22994,0.08432382
22995,0.059417555
22996,0.340387296
22997,0.321321413
22998,NA
22999,0.079233745
23000,NA
23001,0.039477168
23002,0.086869385
23003,0.064119762
23004,0.015685672
23005,0.131926178
23006,0.077149688
23007,0.050046236
23008,0.061650416
23009,0.082462341
23010,0.04166736
23011,0.064320297
23012,0.024632424
23013,0.033177763
23014,0.041562216
23015,0.056652561
23016,0.04045142
23017,0.087812473
23018,0.075677976
23019,0.055673167
23020,0.164619126
23021,0.047389109
23022,0.075563988
23023,0.08436004
23024,NA
23025,0.087342463
23026,0.067293224
23027,NA
23028,0.21184118
23029,0.097672755
23030,NA
23031,0.076552812
23032,0.051794312
23033,0.075080026
23034,0.046191116
23035,0.0270716
23036,NA
23037,NA
23038,0.11063447
23039,0.060286344
23040,0.072953879
23041,0.059580633
23042,NA
23043,0.046792299
23044,0.038197223
23045,0.048096793
23046,0.025349151
23047,NA
23048,0.041328614
23049,0.059833489
23050,0.069273703
23051,0.130342664
23052,0.061948165
23053,NA
23054,0.033493059
23055,NA
23056,0.103085123
23057,0.027345221
23058,0.055200202
23059,0.057676075
23060,0.016542589
23061,0.014903039
23062,0.068306649
23063,0.061284639
23064,0.074339742
23065,0.036119711
23066,0.029970475
23067,NA
23068,NA
23069,0.068082984
23070,NA
23071,NA
23072,NA
23073,NA
23074,0.031633386
23075,0.074342396
23076,0.076155194
23077,NA
23078,0.098607865
23079,0.044941071
23080,NA
23081,0.078456711
23082,0.103507755
23083,0.107472805
23084,0.058621299
23085,0.393885602
23086,NA
23087,0.075715679
23088,0.100205808
23089,0.04182979
23090,0.046852916
23091,0.054965436
23092,NA
23093,NA
23094,0.02878599
23095,0.044779965
23096,0.045111618
23097,NA
23098,0.181948523
23099,0.077905516
23100,0.036837989
23101,NA
23102,0.037207641
23103,0.022762205
23104,0.052014564
23105,NA
23106,0.059796073
23107,NA
23108,0.085883075
23109,0.040206678
23110,0.062256225
23111,0.108450175
23112,0.035560808
23113,NA
23114,0.023734531
23115,NA
23116,NA
23117,0.03478205
23118,0.049432075
23119,0.074027909
23120,0.063919297
23121,0.014290683
23122,0.057885305
23123,0.039772014
23124,0.044019138
23125,0.031124963
23126,0.060535871
23127,0.067176815
23128,0.063435445
23129,0.030756132
23130,0.037549687
23131,0.056840244
23132,NA
23133,0.08618856
23134,0.038866204
23135,0.085782467
23136,0.074328101
23137,0.04141891
23138,0.075710212
23139,NA
23140,0.116435236
23141,0.071826409
23142,NA
23143,0.043611517
23144,0.026439277
23145,0.325828419
23146,0.104696548
23147,NA
23148,0.085746136
23149,NA
23150,0.079011213
23151,0.228048191
23152,0.052492446
23153,0.110319948
23154,0.220418221
23155,0.040405415
23156,0.092809977
23157,NA
23158,0.034388725
23159,0.100113717
23160,0.026042268
23161,NA
23162,0.098524515
23163,NA
23164,0.079327418
23165,0.057363904
23166,NA
23167,0.121721132
23168,NA
23169,0.06566703
23170,0.065525424
23171,0.024008608
23172,0.082260743
23173,0.052781644
23174,0.022949682
23175,NA
23176,0.039251504
23177,0.024665155
23178,0.055842353
23179,0.119321059
23180,0.050988147
23181,NA
23182,0.554878773
23183,NA
23184,0.02908397
23185,0.087353178
23186,0.095066947
23187,0.061193004
23188,0.028205146
23189,0.108768693
23190,0.066140063
23191,0.121806211
23192,0.104558626
23193,0.0572525
23194,0.084724914
23195,0.067005067
23196,0.06150185
23197,0.073825704
23198,0.069812187
23199,0.017602816
23200,0.036009558
23201,0.060813231
23202,0.102726902
23203,NA
23204,NA
23205,0.065968946
23206,0.017946339
23207,0.047465347
23208,NA
23209,0.054006119
23210,0.048006326
23211,0.042937039
23212,NA
23213,0.069131407
23214,0.130016199
23215,NA
23216,0.029767948
23217,0.095753972
23218,0.074143924
23219,0.06483262
23220,0.036401207
23221,0.007408742
23222,0.035031268
23223,0.150677397
23224,0.052028744
23225,0.067321085
23226,NA
23227,NA
23228,0.078076447
23229,0.026448038
23230,0.100291267
23231,0.095179927
23232,0.036483319
23233,NA
23234,NA
23235,0.019009726
23236,0.046069383
23237,0.086021259
23238,0.089251932
23239,0.072726966
23240,0.008981521
23241,0.063733339
23242,NA
23243,NA
23244,0.021571043
23245,0.065640487
23246,0.11085365
23247,0.082726996
23248,0.077376208
23249,0.028521826
23250,0.09341008
23251,NA
23252,0.017989299
23253,0.031386094
23254,0.030522215
23255,0.115260512
23256,0.090968774
23257,NA
23258,0.068498565
23259,0.080721036
23260,NA
23261,0.019435647
23262,NA
23263,0.07158483
23264,0.011243361
23265,0.112749786
23266,0.061157494
23267,0.027716595
23268,0.114749906
23269,0.082022172
23270,0.103780951
23271,NA
23272,0.021676388
23273,0.066395097
23274,0.084418416
23275,0.028376214
23276,0.135822953
23277,0.048337188
23278,0.03385717
23279,0.063876068
23280,NA
23281,0.07862972
23282,0.083044717
23283,0.153645441
23284,0.040908422
23285,0.105002827
23286,0.048522921
23287,0.054460591
23288,NA
23289,0.039419265
23290,0.039094043
23291,0.048747682
23292,0.038848068
23293,0.069852938
23294,0.040833337
23295,0.070795164
23296,0.05162842
23297,0.042589528
23298,NA
23299,0.071206624
23300,0.079227119
23301,0.049490493
23302,0.042485162
23303,0.104374518
23304,0.03526065
23305,0.029665031
23306,0.053947929
23307,0.04501619
23308,NA
23309,NA
23310,0.010361148
23311,0.068534393
23312,0.061265221
23313,NA
23314,0.038902052
23315,0.028596317
23316,0.026911346
23317,NA
23318,NA
23319,0.121300862
23320,NA
23321,0.010028089
23322,0.098811052
23323,0.048853377
23324,0.03492505
23325,0.048464149
23326,NA
23327,0.039826957
23328,0.049130256
23329,0.044702267
23330,0.054096932
23331,0.077616543
23332,0.069885025
23333,0.05254816
23334,0.102221251
23335,0.050118689
23336,0.068294015
23337,0.045354931
23338,0.071537667
23339,0.598503038
23340,0.016210685
23341,0.084964192
23342,NA
23343,0.129320313
23344,0.046827706
23345,0.528199882
23346,NA
23347,0.093961846
23348,0.052679032
23349,NA
23350,0.01882307
23351,NA
23352,0.061059082
23353,0.100526724
23354,NA
23355,0.032230444
23356,0.034106901
23357,0.062695063
23358,0.038554196
23359,NA
23360,0.044007745
23361,0.04546235
23362,0.040828134
23363,0.12123253
23364,0.040981409
23365,0.091780897
23366,0.025175048
23367,NA
23368,0.060722579
23369,0.02110791
23370,0.077168157
23371,NA
23372,0.067581607
23373,NA
23374,0.084265896
23375,0.088060581
23376,0.06164467
23377,0.077979745
23378,NA
23379,NA
23380,0.050443568
23381,0.040235176
23382,NA
23383,0.050641124
23384,0.130641984
23385,0.719741848
23386,0.030233005
23387,0.0542803
23388,0.03004391
23389,0.106194871
23390,0.044035162
23391,0.047840897
23392,0.02331923
23393,0.059648577
23394,0.062241532
23395,0.052233171
23396,NA
23397,0.046988285
23398,NA
23399,NA
23400,0.05077678
23401,0.075648648
23402,NA
23403,0.03826777
23404,0.091221884
23405,0.032259601
23406,0.045878611
23407,0.080202892
23408,NA
23409,0.050816983
23410,0.011277517
23411,0.032871047
23412,0.075031598
23413,0.025751475
23414,0.028770815
23415,0.077189989
23416,0.045867626
23417,NA
23418,0.091094182
23419,NA
23420,0.062616561
23421,0.042449728
23422,0.157055851
23423,0.061231476
23424,0.045449106
23425,0.029433047
23426,NA
23427,NA
23428,0.012464804
23429,0.070332797
23430,0.050635296
23431,NA
23432,NA
23433,0.043643796
23434,0.091668949
23435,NA
23436,NA
23437,0.122436864
23438,NA
23439,0.012470257
23440,0.057412012
23441,0.056863207
23442,0.043902338
23443,NA
23444,0.058325612
23445,0.073127753
23446,0.024744428
23447,0.086915016
23448,0.047824156
23449,0.097661968
23450,0.086216794
23451,NA
23452,3.18E-14
23453,0.0292598
23454,0.03645976
23455,0.062219978
23456,NA
23457,NA
23458,0.032549369
23459,0.05937986
23460,NA
23461,0.060537293
23462,NA
23463,0.094039204
23464,0.036829236
23465,0.084900358
23466,0.070723118
23467,NA
23468,0.034653733
23469,0.027030583
23470,0.132506128
23471,0.045461852
23472,0.047694659
23473,0.051652537
23474,0.084495581
23475,0.075344563
23476,NA
23477,0.087425247
23478,0.036599419
23479,0.042142141
23480,0.018072579
23481,0.089085576
23482,NA
23483,0.060038737
23484,0.039698189
23485,0.037125645
23486,0.020950406
23487,0.051987766
23488,0.02855761
23489,0.099644646
23490,0.080858929
23491,0.032461957
23492,0.05824759
23493,0.050154599
23494,NA
23495,0.032000034
23496,NA
23497,NA
23498,0.039501826
23499,NA
23500,0.047346274
23501,NA
23502,0.101354446
23503,0.049572542
23504,0.0361431
23505,NA
23506,0.080721668
23507,NA
23508,0.044334022
23509,0.044068434
23510,NA
23511,0.205514106
23512,0.05759664
23513,0.034394608
23514,0.427035164
23515,0.081975562
23516,NA
23517,0.112592766
23518,0.015298493
23519,0.033453981
23520,NA
23521,NA
23522,NA
23523,0.055705699
23524,0.098147533
23525,0.035097577
23526,0.090849247
23527,NA
23528,0.048743892
23529,0.035054844
23530,0.030695762
23531,0.09375621
23532,0.109098751
23533,0.02704067
23534,0.051024959
23535,0.065827809
23536,0.029430124
23537,0.082653724
23538,0.047984656
23539,NA
23540,0.068434738
23541,0.02607911
23542,NA
23543,NA
23544,0.158211774
23545,NA
23546,0.085338255
23547,0.086910353
23548,0.037751796
23549,0.031717964
23550,NA
23551,0.026951774
23552,0.085036028
23553,0.189588309
23554,NA
23555,0.069544297
23556,0.061194297
23557,0.490407367
23558,NA
23559,0.031205473
23560,0.074956767
23561,0.049889349
23562,0.060976744
23563,0.112781548
23564,0.059404902
23565,0.088948323
23566,0.020368558
23567,0.157892437
23568,0.025399229
23569,0.10355036
23570,0.081902379
23571,0.059439278
23572,0.042797348
23573,0.029370754
23574,0.092600541
23575,0.038375517
23576,0.062362613
23577,0.065189071
23578,0.053619751
23579,0.067277502
23580,0.016721867
23581,0.062872338
23582,0.045761832
23583,0.086542002
23584,0.089531608
23585,0.039665066
23586,NA
23587,0.022943065
23588,0.076374217
23589,NA
23590,0.04343247
23591,0.052515764
23592,0.031440529
23593,0.024794507
23594,0.045708109
23595,0.051820268
23596,0.050019742
23597,NA
23598,0.04910338
23599,0.024457823
23600,0.034678569
23601,0.03774324
23602,NA
23603,NA
23604,0.030426686
23605,0.065228723
23606,NA
23607,0.064480971
23608,0.023121206
23609,0.140866986
23610,0.084628673
23611,0.101297777
23612,0.042274357
23613,NA
23614,NA
23615,0.065663186
23616,0.087448007
23617,0.111730493
23618,0.081239483
23619,NA
23620,0.190795539
23621,0.021043764
23622,0.059609877
23623,0.084957351
23624,0.119691347
23625,0.054085353
23626,0.073823804
23627,0.018250062
23628,0.115601766
23629,0.046953149
23630,0.060759089
23631,0.062661891
23632,NA
23633,0.057726587
23634,0.022028923
23635,NA
23636,0.075197779
23637,0.064216548
23638,NA
23639,0.059297894
23640,NA
23641,0.036234371
23642,NA
23643,0.092488658
23644,NA
23645,NA
23646,0.086988089
23647,0.057195437
23648,NA
23649,0.430537067
23650,0.121889578
23651,0.11078829
23652,0.038588473
23653,NA
23654,0.079378366
23655,0.029196365
23656,0.044691326
23657,0.078190218
23658,NA
23659,NA
23660,NA
23661,0.044077716
23662,0.112492403
23663,0.07331148
23664,0.072628708
23665,0.062787172
23666,0.164369645
23667,0.083685603
23668,0.107019133
23669,0.057653085
23670,NA
23671,NA
23672,0.019085605
23673,0.070475109
23674,0.040328026
23675,0.059331169
23676,0.048488124
23677,0.074390118
23678,0.026286549
23679,0.023063464
23680,0.051570126
23681,0.050155369
23682,NA
23683,0.037247345
23684,0.106037731
23685,0.0335957
23686,0.053874661
23687,0.053325231
23688,0.074613633
23689,0.015893038
23690,0.064579752
23691,0.033846904
23692,0.032386952
23693,0.120633017
23694,0.088633633
23695,0.049644229
23696,NA
23697,0.028623927
23698,0.060451622
23699,0.040014366
23700,0.027253716
23701,0.052889062
23702,0.067925132
23703,0.050766762
23704,0.045500566
23705,0.179908994
23706,0.049972919
23707,NA
23708,0.037163679
23709,0.059213842
23710,0.061401592
23711,0.104894269
23712,0.048406843
23713,0.044540858
23714,0.071063906
23715,NA
23716,NA
23717,0.046788953
23718,0.061986021
23719,0.044754371
23720,0.044975385
23721,0.051536808
23722,0.061672271
23723,0.078575493
23724,0.080679713
23725,0.042571273
23726,0.051221853
23727,0.039633838
23728,NA
23729,NA
23730,NA
23731,0.09589193
23732,0.043188319
23733,0.082459458
23734,0.07408012
23735,0.039802954
23736,NA
23737,0.095206793
23738,0.809435184
23739,0.242080788
23740,0.08616477
23741,NA
23742,0.052952632
23743,0.151101282
23744,0.067070221
23745,0.073918716
23746,0.048553519
23747,0.055475457
23748,0.141347963
23749,NA
23750,0.040201361
23751,0.105219066
23752,0.093220176
23753,0.07238545
23754,0.046796147
23755,0.07867407
23756,0.087375737
23757,0.046366816
23758,0.033639333
23759,0.059930191
23760,NA
23761,0.067051015
23762,0.035157982
23763,NA
23764,0.060066722
23765,0.075078437
23766,0.044624423
23767,NA
23768,0.0530053
23769,NA
23770,0.040486642
23771,NA
23772,0.064677298
23773,0.070819531
23774,NA
23775,NA
23776,0.028909544
23777,0.027019805
23778,0.034733512
23779,0.049624739
23780,0.043463628
23781,0.079351488
23782,0.026319927
23783,0.040064857
23784,0.059750434
23785,0.028607285
23786,0.063893931
23787,0.05621091
23788,0.092024876
23789,0.072514125
23790,0.02803358
23791,0.086099608
23792,0.072633014
23793,NA
23794,0.07649551
23795,0.039247527
23796,0.067974058
23797,0.081359501
23798,0.166481423
23799,0.040539762
23800,NA
23801,NA
23802,0.054015351
23803,NA
23804,0.05248089
23805,NA
23806,0.06676003
23807,0.033604003
23808,NA
23809,NA
23810,0.029300544
23811,0.085342763
23812,0.062246263
23813,0.073775395
23814,0.053109589
23815,NA
23816,0.036064586
23817,0.094681074
23818,NA
23819,0.055260113
23820,0.031805035
23821,NA
23822,0.076349952
23823,0.057944475
23824,0.044097232
23825,0.036325543
23826,0.081243574
23827,0.037256738
23828,0.098996252
23829,0.30237014
23830,0.021203461
23831,0.044858843
23832,0.083083607
23833,0.076414203
23834,0.056234702
23835,0.081821519
23836,0.098785691
23837,0.168168081
23838,0.106870392
23839,0.16359474
23840,NA
23841,0.059555239
23842,0.073518892
23843,0.025185529
23844,0.043763067
23845,0.042217408
23846,0.03264361
23847,0.034828843
23848,0.036813943
23849,0.03663661
23850,0.162516246
23851,0.053707116
23852,0.023313951
23853,0.08047717
23854,0.108032453
23855,0.104269302
23856,0.068502331
23857,NA
23858,0.052137101
23859,NA
23860,0.042711923
23861,0.031820081
23862,0.123934335
23863,NA
23864,0.077229054
23865,0.095351119
23866,0.372145726
23867,0.046684784
23868,0.027131614
23869,NA
23870,NA
23871,0.023674566
23872,0.03087467
23873,NA
23874,0.08033977
23875,0.049201229
23876,0.056480845
23877,0.035273776
23878,0.102621438
23879,NA
23880,0.163734188
23881,NA
23882,NA
23883,NA
23884,NA
23885,0.044145183
23886,0.098237126
23887,0.080002122
23888,0.037255069
23889,0.094619844
23890,NA
23891,0.049659304
23892,0.095165243
23893,0.203598809
23894,0.036338773
23895,NA
23896,0.046162991
23897,0.086013249
23898,0.036677655
23899,NA
23900,0.025974615
23901,0.053477286
23902,0.073703689
23903,0.061363548
23904,0.026421758
23905,0.037947665
23906,0.036347804
23907,0.040652543
23908,0.056939042
23909,0.07883252
23910,0.096808574
23911,NA
23912,0.057268696
23913,0.040438394
23914,0.039824732
23915,0.45598199
23916,NA
23917,0.136100388
23918,0.075065691
23919,0.063926074
23920,0.06673219
23921,0.033454572
23922,0.078467991
23923,0.059063543
23924,0.02682899
23925,0.036224509
23926,0.065931631
23927,0.099241608
23928,0.129358931
23929,0.070495673
23930,0.047604891
23931,0.166854404
23932,0.07802231
23933,0.08540102
23934,0.025085421
